DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Khulna,Koyra,SCHOOL & COLLEGE,HIGHER SECONDARY ,117177,BEDKASHI COLLEGIATE SCHOOL,BEDKASHI,BEDKASHI,1721690736,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Khulna,Koyra,SCHOOL & COLLEGE,HIGHER SECONDARY ,117188,GAZI ABDUL JABBER HIGH SCHOOL AND COLLEGE,GOBINDAPUR,ANTABUNIYA,1725178195,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Khulna,Koyra,SCHOOL & COLLEGE,HIGHER SECONDARY ,117203,KOYRA SHAKBARIA  SCHOOL AND COLLEGE,5 NO. KOYRA,KOYRA,1717285096,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Khulna,Koyra,SCHOOL & COLLEGE,HIGHER SECONDARY ,117242,KOYRA MADINABAD GOVT. MODEL SECONDARY SCHOOL ,1NO. KAYRA,MADINABAD,1914657460,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,COASTAL AREA
Khulna,Paikgachha,SCHOOL & COLLEGE,HIGHER SECONDARY ,117247,KAPILMUNI SAHACHARI VIDYAMANDIR,KAPILMUNI  ,KAPILMUNI,1794560007,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Khulna,Paikgachha,SCHOOL & COLLEGE,HIGHER SECONDARY ,117327,R.K.B.K HARISH CHANDRA COLLEGEATE SCHOOL,RARULI,RARULI,1727013058,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Khulna,Paikgachha,SCHOOL & COLLEGE,HIGHER SECONDARY ,117328,LAKSHIMIKHOLA HIGHER SECONDARY SCHOOL,LAKSHMIKHOLA,LAKSHMIKHOLA,1714233494,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Khulna,Phultala,SCHOOL & COLLEGE,HIGHER SECONDARY ,117330,PHULTALA RE-UNION  SCHOOL AND COLLEGE,POYGRAM,FULTALA,1711056430,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Khulna,Phultala,SCHOOL & COLLEGE,HIGHER SECONDARY ,117357,JAMIRA BAZAR ASMOTIA SCHOOL AND SCHOOL,JAMIRA,JAMIRA HAT,1713915139,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Khulna,Phultala,SCHOOL & COLLEGE,HIGHER SECONDARY ,133213,MILITARY COLLEGIATE SCHOOL KHULNA (MCSK),ALKA,PHULTALA,1769564035,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Khulna,Rupsa,SCHOOL & COLLEGE,HIGHER SECONDARY ,117396,KAZDIA GOVT. HIGHER SECONDARY SCHOOL,KAZDIA,RUPSA UPZILA,1793006959,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Khulna,Rupsa,SCHOOL & COLLEGE,HIGHER SECONDARY ,134322,COMRED RATAN SEN COLLEGATE GIRLS SCHOOL AND COLLEGE,DOMRA,AJAGARAH,1763338333,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Khulna,Sonadanga,SCHOOL & COLLEGE,HIGHER SECONDARY ,117398,LIONS SCHOOL AND COLLEGE KHULNA,"0240-00, SERE-BANGLA ROAD",KHULNA UNIVERSITY,1912897799,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Khulna,Sonadanga,SCHOOL & COLLEGE,HIGHER SECONDARY ,117403,ST. XAVIER'S HIGH SCHOOL  AND COLLEGE DOUBLE SHIFT,WEST BANIAKHAMAR MAIN ROAD,KHULNA-9100,1309117403,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Khulna,Sonadanga,SCHOOL & COLLEGE,HIGHER SECONDARY ,117412,ISLAMBAD COLEGIATE SCHOOL,"66, BASUPARA LANE,KHULNA.",KHULNA,1309117412,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Khulna,Sonadanga,SCHOOL & COLLEGE,HIGHER SECONDARY ,135291,"SRISTY CENTRAL COLLEGE, KHULNA","House-139, Road-08, Sonadanga R/A",KDA NEW MARKET,1926971108,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Kushtia,Daulatpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,117617,NASIR UDDIN BISWAS HIGHER SECONDARY GIRL'S SCHOOL,ALLARDORGA,ALLARDORGA,1721657287,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Kushtia,Khoksa,SCHOOL & COLLEGE,HIGHER SECONDARY ,117653,RAMANATH PUR SCHOOL & COLLEGE,RAMANATH PUR,AZOIL,1716605244,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Kushtia,Kumarkhali,SCHOOL & COLLEGE,HIGHER SECONDARY ,117683,G.D SAMSUDDIN AHMED  COLLEGIATE  SCHOOL AND COLLEGE,DARBESHPUR,GOPALPUR,1767626416,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Kushtia,Kumarkhali,SCHOOL & COLLEGE,HIGHER SECONDARY ,117734,MADHUPUR HIGHER SECONDARY SCHOOL,MADHUPUR,MADHUPUR,1726522397,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Kushtia,Kushtia Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,117754,BEGUM HAMIDA SIDDIQUE  SCHOOL AND COLLEGE,BORIA,BORIA,1718693793,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Kushtia,Kushtia Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,117817,"KUSTIA HIGH SCHOOL AND COLLEGE  , KUSHTA",THANAPARA,KUSTIA,1711942851,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Kushtia,Kushtia Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,117818,POLICE LINES SCHOOL AND COLLEGE,POLICE LINE,KUSHTIA,1309117818,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Kushtia,Kushtia Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,117819,K.S.M. DHAKA MINAPARA HIGHER SECONDARY SCHOOL,DHAKA JHALU PARA JAGATI/0002-00   MINAPARA,JAGATI,1712621629,PRIVATE,Yes,C0-EDUCATION SEPARATE,DISTRICT SADAR POURA,PLAIN LAND
Kushtia,Kushtia Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,117820,ALAMPUR BALIAPARA HIGHER SECONDARY SCHOOL,ALAMPUR,ALAMPUR,1309117820,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Kushtia,Kushtia Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,136717,SUNUP INTERNATIONAL SCHOOL AND COLLEGE,"93, N. S ROAD",KUSHTIA,1711223609,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Kushtia,Mirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,117827,BORDER GUARD PUBLIC SCHOOL AND COLLEGE,"BGB SECTOR MIRPUR, KUSHTIA",MIRPUR,1309117827,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Magura,Magura Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,117926,SHIBRAMPUR HIGH SCHOOL AND COLLEGE,SHIBRAMPUR,MAGURA,1712958500,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Magura,Magura Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118009,KULLIA KUCHIAMORA SYED ATOR ALI HIGHER SECONDARY SCHOOL,KULLIA,AMURIA,1718834324,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,RIVER SIDE/CHAR
Magura,Magura Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118010,RAWTARA  H.N SCHOOL AND COLLEGE,RAWTARA,RAWTARA,1718711812,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Magura,Magura Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118011,BEROIL BAZAR HIGHER SECONDARY SCHOOL,BEROIL,BENGABEROIL,1915206799,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Magura,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,118017,PALLABAHUMUKHI SCHOOL AND COLLEGE,PALLA,PALLA,1309118017,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Magura,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,118029,GOPINATHPUR M. A. KHALEQUE SECONDARY SCHOOL AND COLLEGE,GOPINATHPUR,KAOWRA,1309118029,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Magura,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,118066,NOHATA COLLEGIATE GIRL'S SCHOOL AND COLLEGE,NAHATA,NOHATA,1714850406,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Magura,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,135195,BIREN SIKDER IDEAL HIGH SCHOOL AND COLLEGE,PURBONARAYONPUR,MOHAMMADPUR,1712825299,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Magura,Shalikha,SCHOOL & COLLEGE,HIGHER SECONDARY ,118074,SHIMAKHALI SCHOOL AND COLLEGE,SHIMAKHALI,SHIMAKHALI,1713918226,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Magura,Shalikha,SCHOOL & COLLEGE,HIGHER SECONDARY ,118092,SARASWATEE SHIKDAR GIRL'S SCHOOL AND COLLEGE ,SINGRA,SINGRA,1747453803,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Magura,Sreepur,SCHOOL & COLLEGE,HIGHER SECONDARY ,118139,KAJOLI COLLEGIATE SCHOOL,KAJOLI,KAJOLI BAZAR,1712449989,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Meherpur,Gangni,SCHOOL & COLLEGE,HIGHER SECONDARY ,118210,GANGNI PILOT SECONDARY SCHOOL AND COLLEGE,GANGNI,GANGNI,1714557399,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Meherpur,Gangni,SCHOOL & COLLEGE,HIGHER SECONDARY ,118215,KUTUBPUR HIGH SCHOOL AND COLLEGE,GARABARIA,KATHULI,1309118215,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Meherpur,Gangni,SCHOOL & COLLEGE,HIGHER SECONDARY ,118241,SHANDHANI SCHOOL AND COLLEGE,GANGNI MOHILA COLLEGE PARA,GANGNI,1717287443,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Meherpur,Gangni,SCHOOL & COLLEGE,HIGHER SECONDARY ,118263,BAMONDI NISHIPUR SCHOOL AND COLLEGE,BAMONDI,BAMONDI,1710129655,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Meherpur,Meherpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118341,MEHERPUR  GIRLS  SCHOOL &  B.M COLLEGE,08 No. WOARD,MEHERPUR,1309118341,PRIVATE,Yes,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Meherpur,Meherpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118344,JADUKHALI SCHOOL AND COLLEGE,JADUKHALI,PIROJPUR,1712650013,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Norail,Lohagara,SCHOOL & COLLEGE,HIGHER SECONDARY ,118440,ITNA MADHYAMIK BIDYALAYA AND COLLEGE,ITNA,ITNA,1715670065,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Assasuni,SCHOOL & COLLEGE,HIGHER SECONDARY ,118535,BUDHATA B.B.M.COLLEGIATE SCHOOL,BUDHHATA,BUDHHATA,1715743615,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Assasuni,SCHOOL & COLLEGE,HIGHER SECONDARY ,118612,DARGAHPUR S.K.R.H. HIGHER SECONDARY SCHOOL,DARGAHPUR,DARGAHPUR,1715352678,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Assasuni,SCHOOL & COLLEGE,HIGHER SECONDARY ,118613,BARADAL AFTABUDDIN COLLEGIATE SCHOOL,BARADAL,BARADAL,1718310593,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Kaliganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,118798,DAKSHIN SRIPUR K.M.L. HIGHER SECONDARY  SCHOOL ,KUSHLIA HATKHOLA ROAD,DAKSHIN SRIPUR,1716848368,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Satkhira Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118801,SATKHIRA P  N SCHOOL  AND COLLEGE,SULTANPUR,SATKHIRA,1715595518,PRIVATE,Yes,BOYS,DISTRICT SADAR POURA,PLAIN LAND
Satkhira,Satkhira Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118816,GOBORDARI JORDIA  SCHOOL AND COLLEGE,GOBORDARI,BANGDAHA,1720589424,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Satkhira Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118819,SATANI BHADRA SCHOOL & COLLEGE,SATANI,BANSHDAHA,1720505963,PRIVATE,Yes,C0-EDUCATION SEPARATE,RURAL,PLAIN LAND
Satkhira,Shyamnagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118935,KASHIMARI IDEAL SCHOOL AND COLLEGE,KASHIMARI,KASHIMARI,1712475584,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Shyamnagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118940,PARANPUR A. RAUF MEMORIAL SCHOOL & COLLEGE,PARANPUR,AZADNAGAR,1309118940,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Shyamnagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118943,ATULIA ABDUL QUADER SCHOOL AND COLLEGE,ATULIA,HOWALBHANGI,1712253906,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,COASTAL AREA
Satkhira,Shyamnagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,118996,GOBINDAPUR A.H. HIGHER SECONDERY SCHOOL,GOBINDAPUR,GOBINDAPUR,1711443139,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Shyamnagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,133667,BHURULIA SIRAJPUR SCHOOL AND COLLEGE,SIRAJPUR,BHURULIA,1727005643,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Satkhira,Tala,SCHOOL & COLLEGE,HIGHER SECONDARY ,119110,KHALISH KHALI MAGURUA S.C COLLEGIATE INSTITUTE,BALIDAHA,KHALISHKHALI,1720589687,PRIVATE,Yes,C0-EDUCATION SEPARATE,RURAL,PLAIN LAND
Jamalpur,Bakshiganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,109693,CHANDRABAZ RASHIDA BEGUM SCHOOL AND COLLEGE,CHANDRABAZ,CHANDRABAZ,1712128723,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Bakshiganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,109699,RAHILA KADIR  SCHOOL AND COLLEGE,CHARKHURIA MAZPARA,BAKSHIGONJ,1710892528,PRIVATE,Yes,CO-EDUCATION JOINT,OTHER POURA AREA,PLAIN LAND
Jamalpur,Islampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,109791,BELGACHA HIGH SCHOOL AND COLLEGE,DHANTALA,BELGACHA,1716924968,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Islampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,109806,CHAR NO 4 HIGH SCHOOL AND COLLEGE,CHAR NO  CHAR,6 NO CHAR,1716864754,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Islampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,109810,SHAHEED MAJOR GENERAL KHALED MUSHARRAF BIR UTTOM GIRLS HIGH SCHOOL AND COLLEGE,TEGHURIA,MUSHARRAF GONJ,1918886082,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Jamalpur,Islampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,109859,ISLAMPUR J.J.K.M. GIRLS HIGH SCHOOL AND COLLEGE,KING JALLA,ISLAMPUR,1918564630,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Jamalpur,Islampur,SCHOOL & COLLEGE,HIGHER SECONDARY ,109860,GUTHAIL UCHCHA MADYMIC BIDYALAYA,GILABARI,GILABARI,1713537898,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Jamalpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,109868,"RAHIMA MOZAFFAR IDEAL GIRLS SCHOOL AND COLLEGE,DIGPAIT ",DIGPAIT,CHONTIA BAZAR,1712417294,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Jamalpur,Jamalpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,109880,NANDINA NEKJAHAN GIRLS HIGH SCHOOL AND COLLEGE,NANDINA,NANDINA,1710013400,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Jamalpur,Jamalpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,109938,HAZRAT SHAH JAMAL (R) SCHOOL AND COLLEGE,PATHALIA,JAMALPUR,1712740670,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Jamalpur,Jamalpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,109944,ABDUL HAMID KHAN HIGH SCHOOL AND COLLEGE,MESTA,MESTA,1725865749,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Jamalpur,Jamalpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,110001,NURUNDI UCHCHA MADHYAMIK BIDYALAYA,NARUNDI,NARUNDI,1716138394,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Jamalpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,110002,PEARPUR MOHARAJA SASHIKANTA HIGH SCHOOL AND COLLEGE,BARI GHAGURI,PEARPUR BAZAR,1712955140,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Jamalpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,132054,HASHIL  HIGHER  SECONDARY  SCHOOL AND COLLEGE,HASHIL,DEFULIBARI,1786123001,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Jamalpur Sadar,SCHOOL & COLLEGE,HIGHER SECONDARY ,134148,BANGABANDHU IDEAL  SCHOOL AND COLLEGE,DEWANPARA,JAMALPUR,1713375344,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Jamalpur,Madarganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,110004,NABBA CHAR HIGH SCHOOL AND COLLEGE,NABBA CHAR,CHAR PAKERDAHA ,1713599771,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Madarganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,110080,TEGHARIA SHAHED ALI HIGH SCHOOL & COLLEGE,TEGHARIA,TEGHARIA,1718813214,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Melandaha,SCHOOL & COLLEGE,HIGHER SECONDARY ,130838,SHEHATA GAMIZ UDDIN HIGH SCHOOL AND COLLEGE,SHEHATA,SHEHATA,1734724412,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Sarishabari Upazila,SCHOOL & COLLEGE,HIGHER SECONDARY ,110169,BAUSI BANGALI HIGH SCHOOL AND COLLEGE,BAUSI BANGALI,BAUSHI BANGALI,1915850027,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Jamalpur,Sarishabari Upazila,SCHOOL & COLLEGE,HIGHER SECONDARY ,110222,GOVT.SARISHA BARI  PILOT UCCHA MADHYAMIK BALIKA BIDYALAYA,5521,SARISHABARI,1712007277,PUBLIC,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Jamalpur,Sarishabari Upazila,SCHOOL & COLLEGE,HIGHER SECONDARY ,110224,JOMUNA SARKARKHANA HIGHER SECONDARY SCHOOL,TARAKANDI,JANUMA SARKARKHANA,1309110224,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Jamalpur,Sarishabari Upazila,SCHOOL & COLLEGE,HIGHER SECONDARY ,110225,BHATARA UCHCHA MADHYAMIK BIDYALAY,BHATARA,BHATARA,1713576567,PRIVATE,Yes,C0-EDUCATION SEPARATE,RURAL,PLAIN LAND
Mymensingh,Bhaluka,SCHOOL & COLLEGE,HIGHER SECONDARY ,111261,JAMIR DIA ABDUL GONI MASTER IDEAL HIGH SCHOOL AND COLLEGE, ABDUL JAMIRDIA,HOBIR BARI,1715765076,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,INDUSTRIAL AREA
Mymensingh,Bhaluka,SCHOOL & COLLEGE,HIGHER SECONDARY ,111265,SONAULLAH HIGH SCHOOL AND COLLEGE,KAYYDI 1308,KAYADI,1721648250,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Bhaluka,SCHOOL & COLLEGE,HIGHER SECONDARY ,111289,SHAHEED NAZIM UDDIN HIGH SCHOOL AND COLLEGE,"MALLIK BARI VHALUKA, MYMENSINGH",MOLLIKBARI,1309111289,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Bhaluka,SCHOOL & COLLEGE,HIGHER SECONDARY ,111297,SAYERA SAFAYET SCHOOL AND COLLEGE,MAHMUDPUR,NAMA MAHMUDPUR,1711780172,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Bhaluka,SCHOOL & COLLEGE,HIGHER SECONDARY ,111357,DHALIA BAHULI UCHCHA MADHYAMIC BIDDAYLOY,DHALIA,DHALIA,1712483209,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Bhaluka,SCHOOL & COLLEGE,HIGHER SECONDARY ,111358,UTHURA HIGH SCHOOL & COLLEGE,UTHURA,UTHURA BAZAR,1708441504,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Bhaluka,SCHOOL & COLLEGE,HIGHER SECONDARY ,138228,SAYEDUR RAHAMAN  SCHOOL AND COLLEGE,BIRUNIA,BIRUNIA,1713536347,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Dhobaura,SCHOOL & COLLEGE,HIGHER SECONDARY ,111388,KALSINDUR UCHCHA MADHYAMIK BIDYALAYA,KALSINDUR,KALSINDUR BAZAR,1714260475,PUBLIC,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Fulbaria,SCHOOL & COLLEGE,HIGHER SECONDARY ,111397,PALASHIHATA M.L   HIGH SCHOOL & COLLEGE,PALASHIHATA,JAGATGONJ,1715121079,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Fulbaria,SCHOOL & COLLEGE,HIGHER SECONDARY ,111429,SHAPLA GIRLS HIGH SCHOOL AND COLLEGE,PALASHI HATA,JAGATGONJ,1718883425,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Mymensingh,Gaffargaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,111553,DATTER BAZAR UNION HIGHER SECONDARY SCHOOL,BIROY,DATTER BAZAR,1715372705,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Gaffargaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,111563,BARAIHATI A. B. HIGHER SECONDARY SCHOOL,ANGARI,BARAIHATI,1718732572,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Gaffargaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,138655,THE FATHER OF THE NATION BANGABANDHU SHEIKH MOJIB MEMORIAL SCHOOL AND COLLEGE,CHAIRBARIA,HOSSEN SHAHI,1620393970,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Gauripur,SCHOOL & COLLEGE,HIGHER SECONDARY ,111698,MOJAFFOR ALI FAQUIR HIGH SCHOOL AND COLLEGE,CHURALI,BISHKA,1759164756,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Gauripur,SCHOOL & COLLEGE,HIGHER SECONDARY ,111724,SHAHGONJ HIGH SCHOOL AND COLLEGE,FULBARIYA,SHAHGONJ,1716661628,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Haluaghat,SCHOOL & COLLEGE,HIGHER SECONDARY ,111731,SHAKUAI BAHUMUKHI HIGH SCHOOL AND COLLEGE,SHAKUAI,SAKUAI,1719927073,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Haluaghat,SCHOOL & COLLEGE,HIGHER SECONDARY ,111734,PABIAJURI HIGH SCHOOL AND COLLEGE,PABIAJURI,CHARGOROKPUR,1734191185,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Haluaghat,SCHOOL & COLLEGE,HIGHER SECONDARY ,111750,GHOSHBER JOYRAMKURA  SCHOOL AND COLLEGE,GHOSHBER,HALUAGHAT,1913832384,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,HILLY AREA
Mymensingh,Haluaghat,SCHOOL & COLLEGE,HIGHER SECONDARY ,111753,BANPARA  ADARSHA SCHOOL AND COLLEGE,BANPARA,DHURAIL,1309111753,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Mymensingh,Ishwarganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,111781,UCHAKHILA  HIGHER SECONDARY  SCHOOL AND COLLEGE,UCHAKHILA,UCHAKHILA,1309111781,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
